video_id,title,description,published_at,view_count,like_count,dislike_count,comment_count,Month
q65Ps6RVDwQ,Sing For The Moment (Edited) by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Sing For The Moment Edited. (C) 2002 Aftermath Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Sing For The Moment (Edited) by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 06:07:40+00:00,8533722,65500,0,1061,9
jkTNSfDgCBw,Stan by Eminem ft. Dido (Short Version) | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Music video by Eminem performing Stan MTV Short Version. (C) 2002 Aftermath Entertainment/Interscope Records

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

Stan by Eminem ft. Dido (Short Version) | Eminem
http://www.youtube.com/user/EminemMusic",2009-09-10 06:01:19+00:00,195593,5829,0,323,9
sNPnbI1arSE,Eminem - My Name Is (Official Music Video),"REMASTERED IN HD!
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing My Name Is. (C) 1999 Interscope Geffen (A&M) Records A Division of UMG Recordings Inc.

#Eminem #MyNameIs #Remastered",2009-06-17 00:56:02+00:00,277219275,2330946,0,78237,6
8kYkciD9VjU,Eminem - Superman (Clean Version) ft. Dina Rae,"REMASTERED IN HD!
Music video by Eminem performing Superman. (C) 2002 Aftermath Records
#Eminem #Superman #Remastered",2009-06-17 00:47:50+00:00,214549291,1670959,0,45813,6
1wYNFfgrXTI,Eminem - When I'm Gone (Official Music Video),"REMASTERED IN HD!
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing When I'm Gone. (C) 2005 Aftermath Entertainment/Interscope Records

#Eminem #WhenImGone #Remastered #HipHop",2009-06-17 00:23:36+00:00,1035274052,6265315,0,317174,6
aSLZFdqwh7E,Eminem - Stan (Short Version) ft. Dido,"REMASTERED IN HD!
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing Stan. (C) 2002 Aftermath Entertainment/Interscope Records

#Eminem #Stan #Remastered #Vevo #Dido",2009-06-16 23:50:41+00:00,138999573,1295530,0,46307,6
WrjwGPb0Hvw,Eminem - Shake That (Official Music Video) ft. Nate Dogg,"REMASTERED IN HD!
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing Shake That. (C) 2006 Aftermath Entertainment/Interscope Records

#Eminem #ShakeThat #Remastered #HipHop #NateDogg",2009-06-16 23:46:08+00:00,214582462,1606996,0,36103,6
RQ9_TKayu9s,Eminem - Cleanin' Out My Closet (Official Music Video),"REMASTERED IN HD!
Check out the official music video for ""Cleanin' Out My Closet"" by Eminem
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing Cleanin' Out My Closet. (C) 2002 Aftermath Records

#Eminem #CleaninOutMyCloset #Remastered",2009-06-16 23:39:02+00:00,439000700,2700711,0,104625,6
LDj8kkVwisY,Eminem - My Name Is (Dirty Version) (Official Music Video),"REMASTERED IN HD!
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing My Name Is. (C) 2000 Aftermath Entertainment/Interscope Records

#Eminem #MyNameIs #Remastered #Vevo",2009-06-16 23:11:19+00:00,55189947,595734,0,18801,6
Xbw_BxDwdjk,Eminem - Guilty Conscience (Director's Cut) ft. Dr. Dre,"REMASTERED IN HD!
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing Guilty Conscience. (C) 2000 Aftermath Entertainment/Interscope Records

#Eminem #GuiltyConscience #Remastered #Vevo #HipHop #DrDre",2009-06-16 23:08:30+00:00,65390381,523237,0,23144,6
YVkUvmDQ3HY,Eminem - Without Me (Official Music Video),"CELEBRATING ONE BILLION VIEWS!!!
REMASTERED IN HD!
iTunes: http://smarturl.it/WithoutMe  
Amazon: http://smarturl.it/WithoutMeAmz 
Google Play: http://smarturl.it/WithoutMeGP  

Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing Without Me. (C) 2002 Aftermath Records

#Eminem #WithoutMe #Remastered",2009-06-16 23:00:29+00:00,2172360443,15313708,0,443147,6
QD0fvO7A6NQ,Eminem - Stan (Live),"Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing Stan. (C) 2005 Aftermath Records

#Eminem #Stan #Vevo",2009-06-16 22:58:03+00:00,5343017,65231,0,3039,6
wIQWRHJq_kE,Eminem - Just Don't Give A F***,"REMASTERED IN HD!
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing Just Don't Give A F***. (C) 1999 Aftermath Entertainment/Interscope Records

#Eminem #JustDontGiveAF #Remastered #Vevo #HipHop",2009-06-16 22:57:49+00:00,20525526,232892,0,11921,6
mQvteoFiMlg,Eminem - The Way I Am (Clean Version),"REMASTERED IN HD!
Watch the official music video for ""The Way I Am"" performed by Eminem
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing The Way I Am. (C) 2000 Aftermath Entertainment/Interscope Records

#Eminem #TheWayIAm #Remastered #Vevo #HipHop #OfficialMusicVideo",2009-06-16 22:47:41+00:00,187337817,1120677,0,51043,6
RSdKmX2BH7o,Eminem - We Made You (Official Music Video),"REMASTERED IN HD!
Check out the official music video for ""We Made You"" by Eminem
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing We Made You. (C) 2009 Shady Records/Aftermath Records/Interscope Records

#Eminem #WeMadeYou #Remastered",2009-06-16 22:07:05+00:00,256786411,1281527,0,80922,6
hAuo8IOFNuE,Eminem - 3 a.m. (Official Music Video),"REMASTERED IN HD!!
Official Music Video for 3 a.m. performed by Eminem.

(C) 2009 Aftermath Records

#Eminem #3am #Remastered",2009-06-16 22:06:05+00:00,64522663,389841,0,36779,6
RZIzD0ZfTFg,Eminem - White America (Official Music Video),"REMASTERED IN HD!
Watch the official music video for ""White America"" performed by Eminem 
Playlist Best of Eminem: https://goo.gl/AquNpo
Subscribe for more: https://goo.gl/DxCrDV

Music video by Eminem performing White America. (C) 2002 Aftermath Records

#Eminem #WhiteAmerica #Remastered",2009-06-16 21:55:47+00:00,61704335,419348,0,34617,6
EWMLMc3ES3I,We Made You by Eminem | Eminem,"SUBSCRIBE: http://bit.ly/11n9ByB

Check out We Made You by Eminem

About Eminem:
Eminem is an American rapper, record producer, songwriter and actor. Eminem along with his solo career is a member of his group D12, and also one half of the hip-hop duo Bad Meets Evil, with Royce da 5'9"""". Eminem is one of the best-selling artists in the world and is the best selling artist of the 2000s. He has been listed and ranked as one of the greatest artists of all time by many magazines, including Rolling Stone magazine, which ranked him 82nd on its list of The 100 Greatest Artists of All Time.

Connect with Eminem Online:
Visit Eminem Website: http://bit.ly/YGTSi7
Follow Eminem on Facebook: http://bit.ly/UGGK98 
Follow Eminem on Twitter: http://bit.ly/12cJgZ2

Buy Eminem Music Online: 
iTunes: http://bit.ly/11aX0nY 
Amazon: http://bit.ly/XMbrq3

We Made You by Eminem | Eminem
http://www.youtube.com/user/EminemMusic",2009-04-07 07:21:53+00:00,21532196,61262,0,13740,4
xFYQQPAOz7Y,Eminem - Lose Yourself,"Eminem - Lose Yourself

https://www.eminem.com/
https://www.facebook.com/eminem
https://twitter.com/eminem
https://www.instagram.com/eminem/

https://www.shadyrecords.com/
https://www.facebook.com/ShadyRecords/
https://twitter.com/shadyrecords
https://www.instagram.com/shadyrecords/

#Eminem #LoseYourself #8Mile",2007-05-24 21:50:19+00:00,297560269,2059903,0,102597,5
